ヤクザな薬剤師,3.0,1,ヤクザ な 薬剤師,ヤクザナヤクザイシ
嫁の余命,2.0,1,嫁 の 余命,ヨメノヨメイ
姑のシュート、めり込む。,3.0,1,姑 の シュート めり込む,シュウトノシュートメリコム
コブコロ見て、喜ぶクロちゃん,3.0,1,コブコロ 見 て 喜ぶ クロ ちゃん,コブコロミテヨロコブクロチャン
嫁は、空気読め！,2.0,1,嫁 は 空気 読め,ヨメワクウキヨメ
デモでもやるか！！,2.5,2,デモ で も やる か,デモデモヤルカ
ナンは何で出来ている？？,2.0,1,ナン は 何で 出来 て いる,ナンワナンデデキテイル
農家・・・イエスか？ノーか？,3.0,1,農家 イエス か ノー か,ノウカイエスカノーカ
迷彩柄の明細書,2.0,1,迷彩 柄 の 明細 書,メイサイガラノメイサイショ
上に行くから、ウエイク・アップ！！,3.0,1,上 に 行く から ウエイクアップ,ウエニイクカラウエイクアップ
災難にあったのは、サイなんです。,2.0,1,災難 に あっ た の は サイ な ん です,サイナンニアッタノワサイナンデス
「粗品もらおう！」「そーしなさい。」,2.0,1,粗品 もらお うそ ー し なさい,ソシナモラオウソーシナサイ
宮殿に給電！,2.0,1,宮殿 に 給電,キュウデンニキュウデン
先週、楽だった千秋楽！,3.0,1,先週 楽 だっ た 千秋楽,センシュウラクダッタセンシュウラク
過労じゃなかろう・・・,2.0,1,過労 じゃ なかろ う,カロウジャナカロウ
カルキ持って、ズラかる気？,3.0,1,カルキ 持っ て ズラ かる 気,カルキモッテズラカルキ
中村獅童が始動する！！,2.0,1,中村 獅童 が 始動 する,ナカムラシドウガシドウスル
ズラが、ずらーっと並んでいる,2.0,1,ズラ が ずら ー っと 並ん で いる,ズラガズラーットナランデイル
小ネタで、だだこねた。,3.0,1,小 ネタ で だ だ こね た,ショウネタデダダコネタ
校庭が凍っている。,4.0,1,校庭 が 凍っ て いる,コウテイガコオッテイル
メイクをリメイク！,2.0,1,メイク を リメイク,メイクオリメイク
早急に送球しなさい！！,2.0,1,早急 に 送球 し なさい,ソウキュウニソウキュウシナサイ
リコーダー吹ける子は利口だー！,2.0,1,リコーダー 吹ける 子 は 利口 だ ー,リコーダーフケルコワリコウダー
小松くん、困っちゃうな！,2.0,1,小松 くん 困っ ちゃう な,コマツクンコマッチャウナ
民家でテレビ見んか？？,2.0,1,民家 で テレビ 見 ん か,ミンカデテレビミンカ
ヒルマン監督は、怯まん！！,2.5,2,ヒルマン 監督 は 怯ま ん,ヒルマンカントクワヒルマン
４ドルで買ったエロ本、読んどる？？,4.0,7,４ ドル で 買っ た エロ 本 読ん どる,ヨンドルデカッタエロホンヨンドル
ニューヨーク製の入浴剤！,2.0,1,ニューヨーク 製 の 入浴 剤,ニューヨークセイノニュウヨクザイ
シャベルが、しゃべる！！,2.0,1,シャベル が しゃべる,シャベルガシャベル
房総半島で暴走するなよ！！,2.0,1,房総半島 で 暴走 する な よ,ボウソウハントウデボウソウスルナヨ
銚子で調子こくな！！,2.0,1,銚子 で 調子 こく な,チョウシデチョウシコクナ
ゆずのＣＤ譲る！,2.0,1,ゆず の ＣＤ 譲る,ユズノシーディーユズル
餅食う？？もちろん！！,2.0,1,餅 食う もちろん,モチクウモチロン
婿が向こうに行く！,2.0,1,婿 が 向こう に 行く,ムコガムコウニイク
コップの中にスコップが！！,2.0,1,コップ の 中 に スコップ が,コップノナカニスコップガ
島下さんが何かしました。,2.0,1,島 下 さん が 何 か し まし た,シマカサンガナニカシマシタ
成田君みたいに、なりたかった。,3.0,1,成田 君 みたい に なり たかっ た,ナリタクンミタイニナリタカッタ
なますは、生っす！！,2.0,1,な ます は 生 っす,ナマスワナマッス
マツキヨは、いつまでも待つ気よ！,3.9,13,マツ キヨ は いつ まで も 待つ 気 よ,マツキヨワイツマデモマツキヨ
全身タイツで、１歩前進！,2.0,1,全身 タイツ で １ 歩 前進,ゼンシンタイツデイチホゼンシン
カナダ行ったのは加奈だ！,2.0,1,カナダ 行っ た の は 加奈 だ,カナダオコナッタノワカナダ
恵庭市の、えぇ庭師。,4.0,1,恵庭 市 の え ぇ 庭師,エニワシノエぇニワシ
赤坂で何か忘れ物した！あっ傘か！！,3.0,1,赤坂 で 何 か 忘れ物 し た あっ 傘 か,アカサカデナニカワスレモノシタアッカサカ
アキバの秋場所,1.5,2,アキバ の 秋場所,アキバノアキバショ
長崎では、名が先じゃ！！,3.3,3,長崎 で は 名 が 先 じゃ,ナガサキデワナガサキジャ
アニータさんに、兄居た！,3.0,1,アニータ さん に 兄 居 た,アニータサンニアニイタ
メイドの服はオーダーメイド！,2.0,1,メイド の 服 は オーダー メイド,メイドノフクワオーダーメイド
高知県の拘置所,1.5,2,高知 県 の 拘置 所,コウチケンノコウチショ
座間に住んでいるんざます。,2.0,1,座間 に 住ん で いる ん ざま す,ザマニスンデイルンザマス
天丼食う天童よしみ！,3.0,1,天丼 食う 天童 よしみ,テンドンクウテンドウヨシミ
優良だから有料！,1.6,3,優良 だ から 有料,ユウリョウダカラユウリョウ
コウダクミの曲を聴く江沢民,3.0,1,コウダクミ の 曲 を 聴く 江沢民,コウダクミノキョクオキクコウタクミン
あんたは、アンタッチャブル！,3.0,1,あんた は アンタッチャブル,アンタワアンタッチャブル
九畳の球場！,3.0,1,九 畳 の 球場,キュウジョウノキュウジョウ
成田君みたいに、なりたくなかった・・・,4.0,2,成田 君 みたい に なり たく なかっ た,ナリタクンミタイニナリタクナカッタ
役所広司の誓約書！,3.0,1,役所広司 の 誓約 書,ヤクショコウジノセイヤクショ
期末テストは１００点に決まってる！,3.0,3,期末 テスト は １ ０ ０ 点 に 決まっ てる,キマツテストワイチゼロゼロテンニキマッテル
ステッチなんか捨てちまえ！,3.0,1,ステッチ なんか 捨て ちまえ,ステッチナンカステチマエ
マイナーな人が言った「コレうまいなー！」,3.0,4,マイナー な 人 が 言っ た コレ うまい なー,マイナーナヒトガイッタコレウマイナー
小森君が、ひきこもり？？,3.0,1,小森 君 が ひきこもり,コモリクンガヒキコモリ
服部さんがポスターを貼っとります。,2.5,2,服部 さん が ポスター を 貼っ とり ます,ハットリサンガポスターオハットリマス
モーターが作動してしも～た！！,2.0,1,モーター が 作動 し て しも た,モーターガサドウシテシモタ
さくらさんが錯乱！！,2.0,1,さくら さん が 錯乱,サクラサンガサクラン
ベッキーの件は別記します。,2.5,2,ベッキー の 件 は 別記 し ます,ベッキーノケンワベッキシマス
転校してきた引田天功！,2.0,1,転校 し て き た 引田 天 功,テンコウシテキタヒキタタカシイサオ
ミミガーに、耳がない！！,2.0,1,ミミガー に 耳 が ない,ミミガーニミミガナイ
メジャーなんか、目じゃない！,2.0,1,メジャー なんか 目 じゃ ない,メジャーナンカメジャナイ
マイナスイオンで、旨い茄子、いい女。,2.0,2,マイナス イオン で 旨い 茄子 いい 女,マイナスイオンデウマイナスビイイオンナ
羽子板が動いた！,2.0,1,羽子板 が 動い た,ハゴイタガウゴイタ
高知のコーチ,2.0,1,高知 の コーチ,コウチノコーチ
土佐に行ったとさ,2.0,1,土佐 に 行っ た と さ,トサニイッタトサ
讃岐では、エサ抜き！,3.0,1,讃岐 で は エサ 抜き,サヌキデワエサヌキ
マナカナのマナは、島流し。,3.0,1,マナカナ の マナ は 島流し,マナカナノマナワシマナガシ
東大理一に、リーチ！,3.0,1,東大 理 一 に リーチ,トウダイリイチニリーチ
猪木が欲しいの、木。,2.0,1,猪木 が 欲しい の 木,イノキガホシイノキ
天使がハイテンション！,1.5,2,天使 が ハイ テンション,テンシガハイテンション
堕天使の打点、下すぎ・・・,3.0,1,堕 天使 の 打点 下 すぎ,堕テンシノダテンカスギ
エルビス・プレスリーの、プレスリリース！,3.0,1,エルビスプレスリー の プレス リリース,エルビスプレスリーノプレスリリース
返事は、ストーンヘンジで。,3.0,1,返事 は ストーンヘンジ で,ヘンジワストーンヘンジデ
アンコール・ワットで、あんこ売るWaT。,3.6,3,アンコールワット で あんこ 売る WaT,アンコールワットデアンコウルWaT
マチャアキが、抹茶飽きた・・・,4.0,2,マチャアキ が 抹茶 飽き た,マチャアキガマッチャアキタ
ハニカミ王子の歯に、髪。,3.0,1,ハニカミ 王子 の 歯 に 髪,ハニカミオウジノハニカミ
王子の好みは、オージービーフ。,2.0,1,王子 の 好み は オージー ビーフ,オウジノコノミワオージービーフ
カメルーンでは、鼻かめるん？,3.0,2,カメルーン で は 鼻 かめる ん,カメルーンデワハナカメルン
マリナーズに「渡辺満里奈」図,3.0,1,マリナーズ に 渡辺 満里奈 図,マリナーズニワタナベマリナズ
神殿で心電図,2.0,1,神殿 で 心電図,シンデンデシンデンズ
支店で何してんねん？,2.0,1,支店 で 何 し てん ねん,シテンデナニシテンネン
野口英世のグチ、ヒデーよ。,4.0,23,野口 英世 の グチヒデー よ,ノグチヒデヨノグチヒデーヨ
大地真央を抱いちまおう,3.5,4,大地 真央 を 抱い ちまお う,ダイチマオオダイチマオウ
経済波及効果→経済は急降下！！,2.0,1,経済 波及 効果 → 経済 は 急降下,ケイザイハキュウコウカ→ケイザイワキュウコウカ
三ツ矢サイダーの中に三つ野菜だー！！,4.0,1,三ツ矢 サイダー の 中 に 三つ 野菜 だ ー,ミツヤサイダーノナカニミッツヤサイダー
ヤクルトスワローズの試合は、座ろうず！！,3.0,1,ヤクルトスワローズ の 試合 は 座ろ う ず,ヤクルトスワローズノシアイワスワロウズ
尿検は、臭うけん！！,2.0,1,尿 検 は 臭う け ん,ニョウケンワニオウケン
オカンが王冠集めてる・・・,3.0,1,オカン が 王冠 集め てる,オカンガオウカンアツメテル
織田哲郎を煽て釣ろう,3.8,5,織田 哲郎 を 煽て 釣ろ う,オダテツロウオオダテツロウ
猫が寝込んだ。,3.0,2,猫 が 寝込ん だ,ネコガネコンダ
サタデーナイトは正気の沙汰でーない！,3.5,2,サタデーナイト は 正気 の 沙汰 で ー ない,サタデーナイトワショウキノサタデーナイ
スーパー銭湯の占有率、数％,3.5,4,スーパー 銭湯 の 占有 率 数 ％,スーパーセントウノセンユウリツスウパーセント
地中海で、ミンチ仲介。,3.0,1,地中海 で ミンチ 仲介,チチュウカイデミンチチュウカイ
ポモドーロ食べるホモ、道路に。,3.0,1,ポモドーロ 食べる ホモ 道路 に,ポモドーロタベルホモドウロニ
ボーカルは、棒カルビ。,3.0,1,ボーカル は 棒 カルビ,ボーカルワボウカルビ
平石の避雷針。,2.0,1,平石 の 避雷針,ヒライシノヒライシン
ジャーナリストが「じゃぁな！」,2.0,1,ジャーナリスト が じゃぁ な,ジャーナリストガジャァナ
腹這いで、ララバイ。,2.0,1,腹這い で ララバイ,ハラバイデララバイ
雲海見れるのは、運かい？,2.0,1,雲海 見れる の は 運 かい,ウンカイミレルノワウンカイ
美空ひばりが、味噌ラーメン。,2.0,1,美空 ひばり が 味噌 ラーメン,ミソラヒバリガミソラーメン
ルービックキューブで、休部。,3.0,1,ルービックキューブ で 休部,ルービックキューブデキュウブ
甘味を抑えた、天海祐希。,2.0,1,甘味 を 抑え た 天海 祐希,アマミオオサエタアマミユキ
シケインで死刑,3.0,1,シケ イン で 死刑,シケインデシケイ
西川のりおの、リオ・デ・ジャネイロ。,1.3,3,西川 のり おの リオデジャネイロ,ニシカワノリオノリオデジャネイロ
ブタの角煮を確認,3.5,2,ブタ の 角 煮 を 確認,ブタノカクニオカクニン
日経連に、痙攣・・・,3.0,1,日経連 に 痙攣,ニッケイレンニケイレン
上高地で、髪、硬直！,3.0,1,上高地 で 髪 硬直,カミコウチデカミコウチョク
